date,time,temperature,humidity,mq2_Smoke,mq5_CH4,mq5_LPG,mq7_CO,M_fire,M_gas,Warning_fire,Warning_gas,Detailed_Analysis_Fire,Detailed_Analysis_Gas,Mode,Relay1,Relay2,Relay3,Relay4,
5/11/2025,23:01:56,29.965,74.754,15.80167,24.58992,19.73069,14.92881,19.45884,0.70353,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 74.8%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (19.7 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:02:10,30.978,74.462,14.1477,26.83739,19.57531,13.29374,25.17245,0.99647,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 74.5%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.6 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:04:43,29.6,72.723,15.74294,26.69355,19.0339,14.75896,17.79991,0.67648,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 72.7%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (19.0 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:09:16,30.255,69.192,14.44525,25.24646,17.52612,13.31568,28.60359,0.2572,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 69.2%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (17.5 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:09:46,30.998,74.122,15.26962,24.26521,18.41352,14.1888,18.20284,0.34378,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 74.1%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (18.4 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:14:21,29.64,71.751,14.61719,26.6641,18.96586,13.29206,18.06622,0.83441,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 71.8%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (19.0 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:15:04,29.926,69.499,15.62619,25.40151,17.13792,14.8896,17.2893,0.7016,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 69.5%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (17.1 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:15:30,29.791,74.756,14.88232,25.51177,18.50443,13.76787,21.23897,0.82955,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 74.8%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (18.5 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:19:47,29.399,74.06,15.67229,26.20399,19.97874,13.52837,29.55409,0.44699,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 74.1%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (20.0 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:21:18,30.883,74.461,14.72762,25.21875,18.14263,14.14974,20.56742,0.16062,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 74.5%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (18.1 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:24:49,29.815,79.66,14.09099,24.39156,19.81294,13.74397,13.55091,0.75291,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 79.7%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.8 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:28:22,29.229,79.403,14.93483,26.45336,18.1933,14.06987,27.87698,0.71192,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 79.4%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (18.2 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:36:28,30.349,72.644,14.13468,25.72526,19.58244,14.91077,14.97971,0.3048,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 72.6%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (19.6 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:43:49,30.642,73.754,15.2976,24.3686,18.8696,13.40371,26.76635,0.83217,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 73.8%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (18.9 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:48:58,30.967,70.759,15.53319,26.18032,17.42242,14.5378,24.25178,0.64196,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 70.8%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (17.4 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:50:55,30.612,71.16,15.44826,26.84147,19.35338,14.73255,27.07803,0.89896,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 71.2%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.4 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:56:27,30.395,71.009,14.88933,24.13248,17.81719,13.32766,25.40709,0.98593,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 71.0%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (17.8 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:56:46,29.384,71.454,15.22966,26.45106,17.96959,13.29158,28.06111,0.10052,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 71.5%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (18.0 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:57:49,30.337,78.256,15.256,24.42366,19.3649,13.85105,16.98624,0.38411,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 78.3%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.4 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
5/11/2025,23:58:04,30.661,78.671,14.55824,24.24827,17.71052,13.20164,14.13689,0.15228,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 78.7%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.7 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:01:15,29.174,76.526,15.62024,26.0686,17.23339,14.39717,15.65088,0.19247,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 76.5%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (17.2 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:07:10,29.818,77.096,15.17878,24.75463,19.45293,14.82607,19.81103,0.46484,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 77.1%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (19.5 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:10:30,29.201,69.384,15.67619,26.36349,17.91792,13.86952,21.8308,0.63025,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 69.4%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (17.9 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:11:50,30.232,70.92,15.95479,24.2047,17.07333,13.82824,29.27314,0.61097,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 70.9%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.1 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:12:29,30.604,73.474,14.79688,25.30058,17.65227,14.7352,24.07099,0.2998,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 73.5%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (17.7 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:13:49,30.963,69.576,14.68543,24.89372,18.53436,14.54119,29.28606,0.68846,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 69.6%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (18.5 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:14:22,30.164,74.515,14.20043,24.04397,18.68675,13.49304,21.31359,0.92545,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 74.5%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.0 ppm), LPG (18.7 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:16:53,30.662,69.57,15.20144,25.56026,18.55427,14.45694,16.29237,0.78087,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 69.6%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (18.6 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:19:12,30.881,77.511,15.71519,26.21586,18.89762,14.4099,22.32646,0.25373,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 77.5%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (18.9 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:25:47,29.078,74.02,14.44408,26.81366,19.04575,13.94672,19.80945,0.55831,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 74.0%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.0 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:29:20,30.733,73.312,15.78458,26.62809,19.42353,13.16061,20.08637,0.22335,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 73.3%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (19.4 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:33:28,30.052,74.141,15.40403,25.13533,17.06737,14.26327,15.8038,0.56426,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 74.1%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (17.1 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:38:16,29.903,76.361,14.8397,25.28867,17.66013,13.73255,16.60741,0.73974,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 76.4%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (17.7 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:39:25,29.799,72.595,15.48817,25.90938,18.38513,13.27825,14.84385,0.91551,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 72.6%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (18.4 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:42:47,30.473,79.17,15.38259,24.0803,19.57945,13.36061,12.12182,0.17691,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 79.2%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (19.6 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:45:10,29.205,77.027,15.03426,24.19067,18.90132,13.20914,27.17655,0.87574,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 77.0%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (18.9 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:49:00,29.374,76.507,14.53726,25.6471,17.71564,13.17234,28.32534,0.47996,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 76.5%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (17.7 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:50:52,29.306,73.042,14.37291,24.44904,19.71321,14.51011,17.17282,0.15498,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 73.0%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.7 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:56:44,29.317,79.626,15.34998,24.86418,17.16448,13.75722,12.31338,0.46265,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 79.6%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (17.2 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,0:59:03,29.555,70.763,15.82936,26.25638,18.80127,13.16843,21.21541,0.79034,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 70.8%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (18.8 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:01:09,29.536,69.818,14.21197,26.82176,19.40627,14.29508,29.09762,0.65216,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 69.8%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.4 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:04:10,29.994,70.644,14.03112,24.84966,17.42451,13.1955,15.23999,0.32349,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 70.6%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (17.4 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:11:07,30.104,78.884,15.72315,25.91285,17.59323,13.5815,21.72645,0.32368,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 78.9%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (17.6 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:11:21,30.436,72.771,14.04215,26.91295,17.26958,13.42921,27.63419,0.38238,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 72.8%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (17.3 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:13:19,29.11,72.47,14.50398,25.09006,19.38587,13.97058,12.62351,0.89551,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 72.5%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (19.4 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:13:58,29.394,77.458,15.45306,26.08634,18.36983,13.33027,24.27105,0.32087,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 77.5%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (18.4 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:17:37,30.085,71.081,15.9382,26.38313,18.68306,13.36382,27.4239,0.42796,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 71.1%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (18.7 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:19:34,30.941,79.444,14.52475,25.54644,18.4816,14.97458,17.98732,0.47955,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 79.4%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (18.5 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:22:21,29.822,73.986,14.97356,25.10071,17.80515,14.6488,28.83093,0.35467,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 74.0%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (17.8 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:23:52,30.388,71.287,14.21794,24.92017,18.09039,13.8241,12.65269,0.23668,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 71.3%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (18.1 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:33:10,30.215,72.368,14.98585,26.89136,18.18147,14.65209,15.18732,0.35323,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 72.4%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (18.2 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:33:27,30.414,77.017,15.3977,25.32256,19.94713,14.35957,21.9922,0.12126,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 77.0%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (19.9 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:34:11,30.966,69.917,15.91782,25.62638,18.30686,13.52131,17.18104,0.61809,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 69.9%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (18.3 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:35:09,30.964,78.216,14.45014,26.99013,17.78881,13.97254,13.48659,0.38854,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 78.2%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (27.0 ppm), LPG (17.8 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:36:08,29.577,74.659,14.98052,24.67864,19.50473,14.89588,28.35493,0.18905,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 74.7%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (19.5 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:37:50,30.03,77.052,15.6517,26.27434,17.45846,14.56962,16.92809,0.31963,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 77.1%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.3 ppm), LPG (17.5 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:38:55,30.753,71.54,14.32797,24.10027,17.06831,13.33367,23.34865,0.11238,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 71.5%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (17.1 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:42:33,29.03,76.892,15.21835,25.69553,17.24712,13.94258,10.18249,0.55958,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 76.9%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (17.2 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:50:51,29.251,70.038,14.92273,24.2031,17.12584,13.08704,15.97247,0.66843,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 70.0%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (17.1 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,1:59:19,29.437,69.398,15.20728,24.75041,19.30023,13.09549,15.81693,0.38012,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 69.4%, Kh? CO th?p (13.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (19.3 ppm), CO (13.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:00:12,30.385,70.282,15.13274,24.62477,17.51974,14.67074,11.39106,0.63271,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 70.3%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (17.5 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:00:56,29.664,79.257,14.3177,24.63868,18.67036,13.73255,13.26182,0.77032,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 79.3%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.7 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:01:20,30.588,71.931,15.50212,24.41186,19.86583,14.88843,26.82334,0.71739,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 71.9%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.9 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:03:44,30.173,69.477,15.24506,25.2707,19.16972,14.10444,22.82793,0.11958,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 69.5%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (19.2 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:20:17,29.139,73.954,14.58281,25.92534,18.70064,14.43239,25.9882,0.88188,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 74.0%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (18.7 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:23:23,29.43,75.921,15.69052,26.16159,19.84054,14.39551,16.71585,0.28551,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 75.9%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (19.8 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:27:09,29.208,76.54,14.60535,24.28776,18.34631,14.05335,23.80456,0.51813,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 76.5%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (18.3 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:32:37,30.122,73.447,14.71213,25.03876,17.65466,14.78205,29.92086,0.10775,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 73.4%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (17.7 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:35:38,29.635,76.077,15.88153,26.76337,18.15861,13.80819,19.16995,0.31645,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 76.1%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (18.2 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:36:11,30.777,75.224,15.30732,24.42181,19.3659,14.80923,16.28811,0.87699,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 75.2%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (19.4 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
6/11/2025,2:38:39,29.244,71.74,15.69359,24.70935,19.93196,14.82021,13.4876,0.31353,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 71.7%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (19.9 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
